"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"NOM1" 0.0256666666666663 1.05032195767196 0.250363963278667 0.813846380823919 1 -5.25336500134118
"FPPS" 0.0361444444444446 0.892278333333333 0.242271225944579 0.822903227635533 1 -5.25370109643903
"YTDC2" 0.0273333333333332 1.08348862433862 0.234999503372424 0.82500707494827 1 -5.25674064619905
"FST" 0.0791611111111116 0.749569593253968 0.675110323987517 0.523638711132273 1 -5.25798817587631
"EF1B" 0.0390444444444442 1.06961741622575 0.809081879880365 0.444072383718846 1 -5.25803043112598
"SNW1" 0.0403277777777779 1.02936125992063 0.674523637635096 0.523987453291708 1 -5.25833683309895
"RM19" 0.0875666666666668 1.37837453703704 0.531509235030321 0.621410648633181 1 -5.25950283576057
"EMSY" -0.0298555555555555 0.950548571428571 -0.212764203860325 0.844026201192014 1 -5.2601118850537
"1433E" -0.0584333333333333 1.0760412037037 -0.529786093064634 0.622507461341327 1 -5.26033537605253
"STX5" -0.0359333333333332 1.03387453703704 -0.529143973139733 0.622916479573435 1 -5.26064502954554
"RB40C" 0.0507111111111112 1.19517297178131 0.804033754438907 0.446803541386726 1 -5.26161875773025
"CYB5" 0.0429777777777783 0.864053703703704 0.653173029050104 0.547013302714253 1 -5.26190876625539
"WDR59" 0.0288333333333335 1.00683191609977 0.533188569421034 0.615542585031498 1 -5.26255785424742
"S15A4" 0.0575666666666664 1.0155412037037 0.524414762595677 0.625933846590396 1 -5.26291576504793
"ADA10" 0.0322333333333332 1.00768209325397 0.666215630491799 0.528941948690286 1 -5.26324674183231
"RHG21" 0.127066666666667 1.13970787037037 0.522562869918652 0.62711777390971 1 -5.2638002118046
"CPSF5" 0.0234777777777779 0.990548571428571 0.187302271495619 0.862391883484611 1 -5.26499722540709
"ECT2" -0.0231722222222217 0.995236259920635 -0.660098952075958 0.532608680958978 1 -5.26682877819058
"GATA4" 0.0935666666666666 0.915365249433106 0.523300807445642 0.621946015132924 1 -5.26721165821582
"TENA" 0.0947833333333332 1.14403531746032 0.652995638122079 0.541079808402234 1 -5.26729352217877
"PAPS1" -0.0594333333333329 0.996005 -0.502427592926611 0.647098740558606 1 -5.26764156918541
"AKT1" 1.34006666666667 6.2440412037037 0.51387016545052 0.632692794331819 1 -5.26791594365762
"RUNX2" 0.0288333333333333 1.05892195767196 0.513273019059942 0.633076838889795 1 -5.26819649915859
"COMD4" -0.0345222222222221 0.972339087301587 -0.171447719497431 0.871660154013184 1 -5.26848953805806
"TF2AA" 0.0111444444444446 1.01666084656085 0.170612676354932 0.872277806940081 1 -5.26861995089721
"TBAL3" -0.164383333333334 0.899944593253968 -0.656502026000072 0.53477242392421 1 -5.26892214292507
"TGS1" 0.0168111111111114 1.02746524943311 0.169834279877108 0.871447106105188 1 -5.26920365145024
"MPPA" 0.147066666666667 1.30836524943311 0.517871573075092 0.625478054742105 1 -5.26973436601364
"FADS2" -0.0340055555555552 0.996486259920635 -0.654669772672563 0.535876756156327 1 -5.26998476182987
"CHAC2" 0.0695666666666666 1.159805 0.497417057025696 0.650268783943216 1 -5.27002526373547
"NCOA2" -0.13905 0.861619217687075 -0.647097308716615 0.54460587749881 1 -5.27072925456433
"RUXE" -0.0380055555555554 0.992361259920635 -0.651231036499615 0.537953226071605 1 -5.2719722540588
"PTN1" -0.0226666666666667 0.990755291005291 -0.504517907998527 0.638723195133051 1 -5.27227761061346
"KANK1" -0.0207666666666666 0.992303344671202 -0.147787485442114 0.887980732688477 1 -5.27229432725475
"ATRAP" 0.0285166666666669 1.04157111111111 0.492505789001743 0.65338533659537 1 -5.27234247240528
"ZN207" 0.0753333333333335 1.07875529100529 0.502173240802779 0.640240274266878 1 -5.27336026115275
"EH1L1" 0.0308333333333332 0.970689058956916 0.509628857579891 0.630861925159405 1 -5.27351989291128
"IF1AY" 0.0288333333333334 1.02125529100529 0.500213131327017 0.641510129426393 1 -5.2742619921442
"UCHL3" -0.0432888888888885 1.20817297178131 -0.784958954520943 0.457228124813879 1 -5.27501230792833
"PP6R1" 0.022177777777778 0.970944642857143 0.113571966112026 0.91469707650402 1 -5.27603879545242
"NFRKB" -0.00648888888888888 0.961263425925926 -0.110894082516594 0.91669816056668 1 -5.27631457084282
"VPS29" -0.0552666666666668 1.07405709325397 -0.643373456385749 0.542716955686016 1 -5.27648025806312
"RL27" -0.0678555555555554 1.19260810657596 -0.109755426250153 0.916647193937591 1 -5.27662602939065
"T22D1" 0.0388277777777782 0.996666836734694 0.635368829441743 0.551661356169762 1 -5.27748430811794
"PKP4" -0.0451888888888885 1.0381154265873 -0.640423652048381 0.544512088367851 1 -5.27816054444126
"KAP2" 0.0325666666666669 1.033605 0.479677729635921 0.661568779264593 1 -5.27830423653584
"PGFRA" -0.0281666666666669 0.975831916099773 -0.499027724416707 0.637823973997229 1 -5.27830925410105
"BOLA2" -0.0616222222222225 0.918284082892416 -0.779982865299654 0.459974771816581 1 -5.27846301277351
"LIPC" 0.0624499999999999 1.0587496031746 0.633367444437759 0.552871163109188 1 -5.27862675928719
"PCBP1" 0.0343500000000003 0.984451666666667 0.478678445556057 0.66220885430701 1 -5.27876310273161
"CLVS2" 0.00581111111111143 1.02950575396825 0.0747285374832825 0.943787838825851 1 -5.2793977748275
"VMAC" 0.0385666666666666 1.0535412037037 0.48769806233742 0.649652081466356 1 -5.27994717185064
"ZEB2" 0.0296666666666666 0.964666865079365 0.0637910707276947 0.9520002776367 1 -5.28009444237274
"MOT1" 0.00847777777777803 1.10543862433862 0.0614422633659971 0.953764850826098 1 -5.28022973670521
"QOR" 0.00423333333333331 0.993191203703704 0.0523329710562699 0.960611189463746 1 -5.28070652875133
"CTDS1" 0.0468500000000001 1.25458306878307 0.485856347070854 0.650855190059469 1 -5.28077320556811
"WBP2" 0.0481166666666665 0.975847392290249 0.629141478569604 0.555431264666719 1 -5.28102919873305
"DOT1L" 0.00356666666666627 1.07702453703704 0.0309097604856613 0.976727008931078 1 -5.28152727011688
"CKAP2" 0.0507833333333332 1.07969459325397 0.633759999873728 0.548580905060337 1 -5.28193200380174
"ANKH1" 0.0650666666666666 0.951205 0.469443898349531 0.668141499603559 1 -5.28296531968434
"ENPL" 0.0550444444444443 1.01995074955908 0.772911488714591 0.463897236194214 1 -5.28333564414675
"SHCBP" 0.0705166666666668 0.98419417989418 0.479922446297323 0.654740084578578 1 -5.2834160437338
"UCKL1" 0.0263500000000001 1.02908306878307 0.479192939398525 0.655218586267452 1 -5.28373898756145
"SRPK3" 0.0860666666666668 1.00037453703704 0.476827076714593 0.656771760768277 1 -5.28478336060923
"AIDA" -0.168983333333334 1.10792239229025 -0.482625762058141 0.648678042946527 1 -5.28554207924599
"TPPC8" 0.0409944444444448 1.10171481481481 0.610102385714777 0.572649633251026 1 -5.28682781438862
"SNX1" -0.0273833333333335 1.06869459325397 -0.624867559822245 0.554039827127182 1 -5.28691212269603
"HTF4" -0.0232666666666668 1.03155709325397 -0.62470094480966 0.554142426874672 1 -5.28700485566297
"RLA0" -3.82893333333333 6.30743209325397 -0.623973526052317 0.554590500081628 1 -5.28740946569872
"SPB1" -0.0304333333333331 1.0815412037037 -0.470186296773952 0.661142341868691 1 -5.28769054416351
"PICAL" 0.0213333333333334 1.02592195767196 0.46731173648824 0.663039193473958 1 -5.28893782046162
"PIR" -0.0393388888888886 1.01052397959184 -0.613938280226107 0.564703612149597 1 -5.28956067883349
"RINI" -0.0422666666666668 0.995008571428571 -0.453441671230424 0.678496377795421 1 -5.29008227310019
"BDH2" -0.0268833333333336 1.0660279265873 -0.618315622894649 0.558083208545538 1 -5.29054265552566
"BAHD1" -0.0758833333333335 1.11794459325397 -0.617771728299384 0.558419668444427 1 -5.29084255034681
"WDR36" -0.621216666666667 1.19081959325397 -0.616891846242407 0.558964235920427 1 -5.29132722009519
"NRSN2" -0.0241666666666668 0.957255291005291 -0.459212924609138 0.668399452452468 1 -5.29241553839033
"YTDC1" -0.0206666666666665 1.01858862433862 -0.457000841899109 0.669867630231432 1 -5.29335606421384
"IKIP" 0.0223333333333332 0.961755291005291 0.456928939389983 0.66991538186192 1 -5.29338656785543
"HMGCL" 0.0513777777777782 1.12050630511464 0.757715314623978 0.47240289142733 1 -5.29368255786313
"PP1RA" 0.0433277777777782 0.968861259920635 0.603671381839985 0.567185287928088 1 -5.29853736530984
"ITPI2" 0.0490444444444444 1.04317297178131 0.749462673105531 0.477065642811423 1 -5.29923012269562
"KHDR3" 0.0366444444444449 1.06309024943311 0.595473012944748 0.576095232154041 1 -5.29968563115005
"VATC1" -0.0381666666666667 1.0164619047619 -0.430271239556935 0.693653323165681 1 -5.3000104305641
"TAOK3" -0.0539333333333334 1.00470787037037 -0.440748570182313 0.680707579267686 1 -5.30014206542831
"NACAD" 0.0675166666666669 1.03306524943311 0.446619716042553 0.672846815822058 1 -5.30065402700602
"ARF4" 0.0271611111111113 0.965486259920635 0.597100407584939 0.571298308201151 1 -5.30207045413038
"APH1A" -0.0306222222222219 1.02406186067019 -0.744043609712 0.480144041025952 1 -5.30284531641915
"GNA1" -0.0269555555555556 1.02583963844797 -0.742130844719696 0.481233762695555 1 -5.3041161278421
"ADPRS" -0.0728833333333336 1.0117779265873 -0.589846898797318 0.575859146149532 1 -5.30593129310715
"GBP2" 0.1839 0.954485648148148 0.426295302862516 0.690424977101223 1 -5.30599186578217
"SNX6" -0.0343388888888883 1.12719459325397 -0.588540068547199 0.57668313829486 1 -5.30662249004967
"THYN1" -0.151166666666667 1.24808862433862 -0.42247442115586 0.693005829086793 1 -5.30750896285094
"SSU72" 0.0519499999999997 1.04915925925926 0.572319291807274 0.595778194317655 1 -5.30754818833362
"DOCK4" 0.044377777777778 1.02878090277778 0.731929041300285 0.490577992895048 1 -5.30765193747202
"TCP4" -0.0469555555555556 0.982617416225749 -0.736259703813846 0.48458882861605 1 -5.30799968639839
"ARL2" 0.0603777777777776 0.94961741622575 0.736097876685211 0.484681522846957 1 -5.30810636272843
"ATPG" -0.0796222222222223 1.04806186067019 -0.735533346960585 0.485004975762371 1 -5.30847834604413
"PCF11" 0.0443277777777781 1.08332103174603 0.576447594421176 0.587979286616108 1 -5.30984179202555
"MPCP" -0.0366222222222221 1.01595074955908 -0.733119051689716 0.486389874440073 1 -5.31006648004563
"TMED3" 0.0257111111111114 0.997728527336861 0.732339640237661 0.48683751884056 1 -5.3105782422201
"CS047" -0.0535055555555548 1.07689246031746 -0.574477508779708 0.589218307132561 1 -5.31087729430331
"PPIF" 0.0467833333333334 1.04969459325397 0.580383973837005 0.58184148472562 1 -5.31090592386395
"AAPK1" 0.12545 1.44303531746032 0.574377468986009 0.589281265790006 1 -5.31092979509515
"NEUL" -0.0701888888888883 1.0176154265873 -0.579118289946558 0.582644389259863 1 -5.31156592776554
"NIF3L" 0.166327777777778 0.982819593253968 0.575954994768641 0.58465390160408 1 -5.31320991122578
"RN167" -0.077883333333334 1.09132103174603 -0.567533387030798 0.59359808894254 1 -5.31450283802272
"NKTR" 0.0475666666666668 0.958605 0.391504853296068 0.719428585936274 1 -5.31559880414927
"MYL9" -0.0241666666666668 0.943255291005291 -0.399544567726696 0.708596611359085 1 -5.31635285475983
"HSPB6" 0.0338333333333332 1.02492195767196 0.397868000570806 0.709743351745834 1 -5.31698185879833
"CALL3" -0.0809555555555559 1.11583963844797 -0.722315615914563 0.49261878233611 1 -5.31711908705841
"DAPK2" -0.0286222222222222 1.01406186067019 -0.720434676819419 0.493708571284183 1 -5.31833794183922
"RL5" -0.0556222222222222 1.07361741622575 -0.719538427106018 0.494228397378416 1 -5.31891776817521
"GNPI1" -0.0809333333333331 1.02170787037037 -0.392638200189928 0.713326270928188 1 -5.31892839616767
"IDHP" 0.0316611111111114 1.00938112244898 0.553773498469879 0.602333848861863 1 -5.32157407580533
"UBR1" 0.0318833333333335 0.990938624338624 0.38511346656728 0.71849680328521 1 -5.32168766705942
"SNX24" -0.0609555555555554 1.04506186067019 -0.7131437157206 0.497947663854025 1 -5.32303704384229
"ACSL4" -0.0266666666666666 1.08924444444444 -0.370486876640144 0.733611071010572 1 -5.32350161013094
"MINY2" 0.0352333333333332 1.07860857142857 0.368800626747982 0.734755014345638 1 -5.32411862604999
"GLPK" 0.0667833333333332 1.09219459325397 0.554465679707316 0.598411374253305 1 -5.32416701808831
"SSH2" 0.0309944444444449 0.976238265306122 0.548051752332884 0.6059885972797 1 -5.32447004902297
"HNRL2" 0.0511611111111112 0.911819593253968 0.55307672002805 0.599306902961227 1 -5.32486250153138
"TAGL2" 0.0375666666666667 1.06387453703704 0.375798860857658 0.724921975488903 1 -5.3250352130848
"CH10" 0.0483777777777777 0.927172971781305 0.709797318129925 0.499901189457099 1 -5.32518023869108
"UB2R2" -0.0313833333333335 0.935749603174603 -0.543503223435795 0.608903176630434 1 -5.32675347885118
"SPNDC" 0.0374000000000001 1.03459675925926 0.370072918065863 0.728885091036347 1 -5.32705549049305
"ARHG2" -0.0186666666666666 1.08292195767196 -0.366817754226642 0.731142585839776 1 -5.32819120953026
"EVA1B" -0.0174333333333334 1.0190412037037 -0.365911454128594 0.731771690670828 1 -5.32850576126181
"CCPG1" 0.220066666666666 2.03387453703704 0.365428741174563 0.732106865943653 1 -5.32867300322369
"MILK2" 0.0597111111111115 1.02995074955908 0.702568422394948 0.504138057632697 1 -5.32978066064964
"CWC25" -0.0606222222222224 1.02739519400353 -0.701992302832878 0.504476712086838 1 -5.3301455709069
"APBA3" 0.0343333333333338 1.04708862433862 0.35973681314935 0.736064411048478 1 -5.33062959041825
"AHSA1" -0.117022222222222 0.970115426587302 -0.541241404513437 0.606968441149332 1 -5.33072556297981
"FAK1" -0.0705500000000003 1.15469459325397 -0.540336539081586 0.607556454992148 1 -5.33116915675213
"UB2L3" -0.0664333333333336 0.965021031746032 -0.532568233641791 0.615943209295334 1 -5.33217474224459
"TCTP" 0.0294000000000001 1.04609675925926 0.350442876322049 0.742547220279376 1 -5.33376292961946
"NCOR1" -0.0576000000000007 0.912462074829932 -0.527949583402688 0.61893070880673 1 -5.33443543520393
"CCNK" 0.0590444444444448 0.935061860670194 0.695007033065892 0.508594389546885 1 -5.33454962388442
"RWDD1" 0.0208333333333335 1.0074033446712 0.353632455382534 0.737277221136689 1 -5.33466654757694
"SSRG" -0.133933333333334 1.08530709325397 -0.533144619304483 0.6122413214811 1 -5.33467120515513
"PA24A" -0.0342888888888891 0.951839638447972 -0.692932601416197 0.509821345736112 1 -5.33585024216668
"ACACA" 0.0209777777777782 1.01251882086168 0.524974425469141 0.620859507849299 1 -5.33588249298379
"RB27A" -0.0309333333333333 1.08650810657596 -0.348980447146013 0.740570807118225 1 -5.33617345007737
"PHLA2" 0.0257111111111115 0.974950749559083 0.692208267067201 0.510250208686073 1 -5.3363035970302
"VAPB" -0.0187666666666666 1.00972242063492 -0.342256588405512 0.748278435638522 1 -5.33645942972213
"PP2BA" 0.0830666666666664 0.85220787037037 0.340596008504473 0.749443374211861 1 -5.33699913908868
"RL27A" -0.0177666666666665 1.02222242063492 -0.338236533285129 0.751099965731593 1 -5.33776176941311
"SMAP2" -0.0281000000000001 1.02076342592593 -0.333831019423835 0.754197329986369 1 -5.33917241233886
"ZC11A" -0.0249333333333335 1.07168333333333 -0.324875516755084 0.764858330462506 1 -5.33928460943802
"F180A" -0.0416000000000002 0.976432093253968 -0.523352614093348 0.618651961397081 1 -5.33937153129117
"RPF2" -0.0201666666666664 0.976755291005291 -0.331293092940571 0.755984149753073 1 -5.3399771719281
"FOSL1" -0.0234333333333338 0.992557093253968 -0.521555705408599 0.619832349234211 1 -5.34022555434214
"VISTA" -0.137983333333333 1.27463667800454 -0.332876071864041 0.752020192512492 1 -5.34124400771598
"CHKA" 0.0178333333333337 1.02758862433862 0.3258863786576 0.759796743325712 1 -5.34167234537223
"PEBP1" -0.0224333333333334 0.715405 -0.316239908198521 0.770842873208153 1 -5.34205795711475
"COMD8" -0.0136499999999999 0.993827154195011 -0.323793070288423 0.758509552229271 1 -5.34400341890363
"RBM10" -0.0688833333333334 1.04031959325397 -0.512989352723489 0.625476437809858 1 -5.34426043536756
"ISG15" 0.0250666666666665 0.942932093253968 0.512651441710737 0.625699645229411 1 -5.3444183575738
"FBXW5" 0.165566666666667 1.50722242063492 0.315121251802759 0.767411857293072 1 -5.34496922044105
"ELMD1" -0.0469333333333333 1.08437453703704 -0.315004737926797 0.767494449994183 1 -5.3450043312846
"WNK1" 0.128066666666667 1.35136524943311 0.319771288753739 0.761390069314783 1 -5.3452019960725
"KAD3" -0.0416222222222222 1.05172852733686 -0.677734532590071 0.518867792298493 1 -5.34527706545764
"P3H1" -0.0324333333333333 0.922591111111111 -0.305320788680755 0.778439509409154 1 -5.34546517550449
"CUL5" 0.0240666666666665 1.10737453703704 0.311985157747248 0.76963619814736 1 -5.34590998204599
"SMAG2" -0.0321000000000005 0.988176360544218 -0.503685337659805 0.634759994723534 1 -5.34602543683617
"MOXD1" -0.0812666666666668 1.12655575396825 -0.309337898043204 0.771515867536714 1 -5.34669717094355
"TOM20" -0.0667666666666664 0.947793820861678 -0.313862196059645 0.765630165469804 1 -5.34693708621706
"TISD" 0.0219944444444444 0.974111259920635 0.507099581142699 0.629373078548866 1 -5.34699950896126
"ASF1A" -0.109622222222222 1.10050630511464 -0.674219152057516 0.520974580721304 1 -5.34743185524469
"APC13" -0.0676222222222219 0.93861741622575 -0.673995108333682 0.521109032985002 1 -5.34756885689158
"SF3B1" -0.0539555555555556 1.04350630511464 -0.672916550934176 0.52175659685983 1 -5.34822783833607
"GHC1" -0.063622222222222 1.21539519400353 -0.671226964086214 0.522772033537546 1 -5.34925831309566
"PI42B" -0.0539555555555555 1.05706186067019 -0.66976535688638 0.523651450730168 1 -5.35014793399324
"RDH11" -0.041933333333333 0.799541203703704 -0.29547829942182 0.781386796340906 1 -5.35071450926126
"ATPA" 0.0153333333333333 1.01092195767196 0.295027147798239 0.781708944184132 1 -5.35084233783703
"H2AV" 0.0700666666666667 1.06620787037037 0.290793529768937 0.784734503473521 1 -5.35203281832042
"PX11B" -0.0223555555555551 0.982518820861678 -0.489361933674841 0.644208334627216 1 -5.35263880675952
"RELL1" 0.213377777777778 1.06383963844797 0.665050791403658 0.526494386315509 1 -5.35300603865416
"WEE1" 0.0240444444444446 0.996395194003527 0.664921923848602 0.526572229424332 1 -5.35308391588386
"CALU" 0.0152333333333337 0.991008571428571 0.276254104951505 0.798816005473668 1 -5.35398770269934
"GEMI4" -0.0312888888888889 1.03878090277778 -0.658176309820545 0.533764561782797 1 -5.35430096118452
"ACADS" 0.0253777777777775 1.11117297178131 0.662547253861319 0.528007940568208 1 -5.3545166297999
"STX4" 0.0153333333333334 1.03275529100529 0.27927112197719 0.792991668571573 1 -5.3551896776183
"NEDD4" 0.0223333333333332 1.03825529100529 0.279192279388972 0.793048280975458 1 -5.3552108582864
"SLTM" -0.0284333333333333 1.04620787037037 -0.27745705650945 0.794294627887038 1 -5.35567556781471
"MYO1C" 0.01945 0.986178174603175 0.482236232281619 0.64893701946009 1 -5.35586508391428
"IF5AL" -0.0969333333333333 1.533005 -0.268578818726974 0.804232329078645 1 -5.3561039394837
"PPIC" 0.040283333333333 1.13189246031746 0.481694895311607 0.649297016078665 1 -5.35610844253427
"AKAP6" -0.0162666666666667 0.991555753968254 -0.275787763267724 0.795494306214887 1 -5.35612000245566
"ROA2" -0.0422166666666668 0.963277926587302 -0.485844347632959 0.643542669587311 1 -5.35664491876139
"UBR4" 0.0153333333333334 0.935921957671958 0.273601518680667 0.797066516122149 1 -5.35669818405243
"DCTN2" -0.0230055555555553 1.01436125992063 -0.48416015484226 0.644672511784979 1 -5.35739306706865
"LEO1" 0.0279 1.13298564814815 0.268953856136991 0.80041260187184 1 -5.35791265557009
"TACC3" 0.0395666666666661 0.977932093253968 0.482621865810678 0.645705374300489 1 -5.35807432450211
"THG1" 0.145377777777778 1.21383963844797 0.65581425257418 0.532091845086154 1 -5.35855461366382
"ESYT2" -0.0146666666666666 1.00642195767196 -0.264948149351461 0.803300587104132 1 -5.35894334796632
"UBS3B" -0.0156666666666663 0.995921957671958 -0.264315881207729 0.8037567733251 1 -5.35910467625385
"RERE" -0.0136666666666667 0.981260487528345 -0.266660832837199 0.799817098645704 1 -5.35967954660378
"TBB2A" 0.0210444444444445 1.01250630511464 0.653835839352859 0.533295545862525 1 -5.3597342963969
"CDK10" 0.0203777777777779 0.991395194003527 0.65303938980812 0.533780592168357 1 -5.36020832339527
"VPS18" 0.194066666666667 1.28987453703704 0.25696631248965 0.809066279539989 1 -5.36095276069782
"MAON" 0.08695 1.02317817460317 0.46961529240628 0.657357793244359 1 -5.36147463626846
"GLE1" 0.0477111111111113 1.00706186067019 0.650124376514677 0.53555817738038 1 -5.36193896511627
"CNDD3" 0.0553777777777777 1.08117297178131 0.650046257057124 0.53560586479786 1 -5.36198525154858
"ZN800" 0.0193499999999998 1.02482715419501 0.254878554428558 0.808433180336758 1 -5.36254788662846
"EPN4" -0.0121666666666667 0.977588624338624 -0.250123293010791 0.814020809084446 1 -5.36262831414299
"P12L2" 0.0230666666666666 1.06265096371882 0.253031503540022 0.809786674705566 1 -5.3629861406024
"S38A9" 0.0322333333333331 1.04672242063492 0.247697575443793 0.815779583635957 1 -5.36321178659647
"PNKD" -0.0461166666666664 1.14360231481481 -0.246758431511172 0.816460858791372 1 -5.36343620961415
"AN13A" 0.071233333333333 1.07120857142857 0.238775803100842 0.825395823806354 1 -5.36378257955028
"NFS1" -0.0476222222222222 1.06961741622575 -0.646439449515877 0.537810444803631 1 -5.36411701919211
"SNG2" 0.0120166666666668 1.01649382086168 0.246242588643403 0.814767851428504 1 -5.3645703445976
"IMPCT" 0.025616666666666 0.967277926587302 0.466745572911325 0.656415038692476 1 -5.36498912068099
"TSYL5" 0.0210666666666668 0.978874537037037 0.239267738413989 0.821901586250066 1 -5.36519671049041
"RBP1" -0.0396888888888884 1.0461154265873 -0.465720812851878 0.657109399970046 1 -5.36542813819995
"DP13A" -0.0330055555555551 1.02132103174603 -0.459341791227744 0.664254591083576 1 -5.36594131263999
"ADT3" 0.412711111111112 1.76872852733686 0.643258517051875 0.539759312234098 1 -5.36598846198002
"TPM4" -0.0136666666666667 1.00125529100529 -0.235736071162963 0.824470889215596 1 -5.36600851516134
"OLA1" -0.0121666666666667 1.02742195767196 -0.233814368184057 0.825870033110353 1 -5.36644533115715
"AK1A1" 0.0355666666666665 1.17770787037037 0.232149833650364 0.827082558144996 1 -5.36682088865814
"ENOG" 0.0152333333333334 0.950555753968254 0.231705809571181 0.827406102699264 1 -5.36692063100201
"CLCA" -0.0170055555555553 1.00623625992063 -0.462015285262362 0.659623302363585 1 -5.36700819975155
"RS13" 0.0197111111111117 1.01983963844797 0.640237295733276 0.541614307086453 1 -5.36775844959332
"RL17" 0.0157333333333334 1.05055575396825 0.224325659571284 0.832789638681087 1 -5.36855129850193
"RAP1A" -0.0356222222222222 1.04039519400353 -0.637592279424721 0.543241491529351 1 -5.36930203369804
"PXDN" 0.0223333333333333 1.09692195767196 0.2130351537829 0.841046559815467 1 -5.37094659509373
"SYNP2" -0.0209333333333335 1.0320412037037 -0.210383757529198 0.842989129587647 1 -5.37149162018396
"HORN" -0.0106666666666666 0.962861904761905 -0.204371897185559 0.850066165751237 1 -5.37156732630559
"VPS52" -0.0117666666666666 0.994055753968254 -0.207296041580536 0.845253039442177 1 -5.37211794268291
"PABP4" 0.0293277777777781 1.03695255102041 0.444214252641123 0.674477758648978 1 -5.37235452997543
"RAB31" 0.0285666666666667 0.700041203703704 0.205981300747263 0.846217544609734 1 -5.37238188534871
"SRP54" 0.0222333333333333 0.964650963718821 0.207601578992741 0.843298850053348 1 -5.3727861695266
"LATS1" -0.0301 1.00941286848073 -0.199885627251259 0.84902999070601 1 -5.37426259809015
"BROX" 0.0327111111111111 0.965284082892416 0.628688341963484 0.548740803695926 1 -5.37445690168879
"RM23" 0.0345666666666666 1.13087453703704 0.195179621795173 0.854153652930287 1 -5.37448824371986
"PAAT" -0.0126666666666666 1.04325529100529 -0.194336145146186 0.854774239826574 1 -5.37464805303165
"ACD" 0.0489777777777783 1.0199904265873 0.443530917863822 0.672235043900036 1 -5.3747156405075
"COIL" -0.00916666666666677 1.03197477324263 -0.196088273974156 0.851854389861866 1 -5.37496905310082
"ATG9A" -0.0391166666666666 0.922602314814815 -0.188932782433177 0.858752685657423 1 -5.37565571933664
"ACTN4" -0.0142666666666666 0.988936678004535 -0.191531368142889 0.855247004442609 1 -5.37579923495884
"RM11" -0.00993333333333346 0.984793820861678 -0.190683329299798 0.85587875748376 1 -5.37595161326292
"CLAP1" 0.0185666666666664 1.061805 0.178472127952832 0.868788265226962 1 -5.37665338148616
"GRK6" -0.0119333333333331 1.19437453703704 -0.179313577702775 0.865847430429439 1 -5.37738062772614
"ECI1" -0.0284333333333331 1.15670787037037 -0.178816727975203 0.866214300891306 1 -5.37746731982835
"HCDH" -0.0274333333333332 1.17437453703704 -0.17717934469584 0.86742361541354 1 -5.37775134380048
"FYCO1" -0.0119333333333334 1.12970787037037 -0.175837355638804 0.868415082485224 1 -5.37798221385232
"IF2P" 0.0164 1.0241419047619 0.166528567873467 0.877460565405934 1 -5.37877233590839
"EVA1A" 0.942116666666665 3.60960674603175 0.428442733498295 0.685220267994425 1 -5.37883118954471
"KLF3" 0.231383333333333 1.85760231481481 0.169683714181526 0.872965055206323 1 -5.37901875717394
"PIN1" 0.011733333333333 0.951222392290249 0.171505438668644 0.870196712890053 1 -5.37921969467326
"SHC1" 0.0115666666666667 1.04736524943311 0.170904674496714 0.870646167646241 1 -5.37931655790168
"THOC4" 0.00783333333333314 0.997588624338624 0.167184662089158 0.874814516241324 1 -5.37942933543706
"TBC9B" 0.00856666666666661 1.13420787037037 0.166736461225819 0.875146314558176 1 -5.37950233781646
"AT8B1" -0.0959555555555556 0.901395194003527 -0.619386444163841 0.554521476437799 1 -5.37977384945666
"DAP1" 0.0230666666666667 0.977222392290249 0.167984248590787 0.872831824570588 1 -5.37978264882855
"NDUS7" 0.0250666666666667 0.866205 0.158622418032903 0.883213653587996 1 -5.38009590111911
"CENPM" 0.00856666666666683 0.991874537037037 0.162021938523244 0.878638250996701 1 -5.38025854004254
"PCM1" -0.00759999999999983 1.01265231481481 -0.158414316146975 0.881312546135954 1 -5.38082276199367
"EXOS2" -0.124622222222222 1.06606186067019 -0.617508987240542 0.55569260977285 1 -5.38083849970039
"LYSM2" 0.0463777777777776 1.04472852733686 0.617013948718321 0.556001653085645 1 -5.38111874462437
"BCR" -0.0116666666666665 0.971421957671958 -0.150236606426503 0.887381478286298 1 -5.38205532609706
"ZW10" 0.00733333333333308 0.979755291005291 0.147060177764128 0.889741299118609 1 -5.38251669654557
"RL22" 0.00773333333333337 1.07555575396825 0.145313433716994 0.891039562204831 1 -5.38276625719811
"SYDE2" 0.0295666666666665 1.08120787037037 0.14501820060777 0.891259033548925 1 -5.38280814660865
"F234A" -0.169622222222222 1.00472852733686 -0.613225116069205 0.558370326616284 1 -5.38325703377946
"CD248" -0.0101666666666668 0.975921957671958 -0.138185181729252 0.896341760335299 1 -5.38375411895478
"2ABA" -0.00761666666666694 1.0037033446712 -0.136006838547121 0.896842218988278 1 -5.38436615691599
"SCRB2" -0.0349555555555554 1.02483963844797 -0.611141242150618 0.559675648193845 1 -5.38442812180186
"PP2AB" -0.0121000000000003 0.99469858276644 -0.131897058844004 0.899937658872065 1 -5.38488594206315
"FTO" -0.0066666666666666 1.07592195767196 -0.126668214148116 0.904921828523344 1 -5.38524627249447
"HDGR3" 0.0105666666666664 1.09022239229025 0.126925049803788 0.903685173647749 1 -5.38549362515148
