"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"LEG1" 0.135309523809524 1.06176984126984 1.17873656396573 0.41177692505331 0.999214098786458 -4.59848075560065
"MESD" -0.0977430555555556 1.06496180555556 -1.2171454786765 0.334092142903632 0.999214098786458 -4.60132916192932
"CO1A1" -0.133690476190476 0.994769841269841 -1.16463237843878 0.415872522396968 0.999214098786458 -4.60314423647498
"PA24A" -0.0674921957671959 0.951839638447972 -1.36392704178317 0.213212755483133 0.999214098786458 -4.60416338173605
"VATA" 0.152641666666667 1.00092291666667 1.20889746991872 0.336707853259488 0.999214098786458 -4.60526826720696
"CAN1" 13.0311069444444 6.25258277777778 1.28428970865047 0.282030603640717 0.999214098786458 -4.60538538194902
"TITIN" -0.169567460317461 1.07910634920635 -1.28402508575959 0.282112550244952 0.999214098786458 -4.60555459865285
"AMPL" 0.179123611111111 1.27571611111111 1.20720265776804 0.306947417574306 0.999214098786458 -4.6058320520971
"KMT5A" -0.070492195767196 0.924636678004535 -1.36548571673917 0.227312043218709 0.999214098786458 -4.60588814932416
"MOT7" 0.132658333333333 1.014675 1.15564096016535 0.418514012549337 0.999214098786458 -4.60613834341527
"PRS4" 0.132658333333333 1.050675 1.15564096016535 0.418514012549337 0.999214098786458 -4.60613834341527
"DOP2" -0.0958921957671954 1.0712404265873 -1.31478487968531 0.23449168439414 0.999214098786458 -4.60668973467174
"RAI1" -0.132357142857143 0.981103174603175 -1.15301716682835 0.419289350644119 0.999214098786458 -4.60701513638773
"PGM1" -0.132341666666667 1.0174625 -1.15288234740787 0.419329245564742 0.999214098786458 -4.60706022645052
"WDR7" 0.132309523809524 1.01143650793651 1.15260233784226 0.419412121570741 0.999214098786458 -4.60715388673118
"EIF3A" 0.0658411375661377 0.994506305114638 1.35993678201513 0.214415069052113 0.999214098786458 -4.60764603154022
"BRE1B" -0.131777777777778 0.961518518518518 -1.14797008083096 0.4207865564604 0.999214098786458 -4.60870561470969
"RTL8A" -0.131690476190476 0.981769841269841 -1.14720956102313 0.421012823895127 0.999214098786458 -4.60896078738194
"SFXN1" 0.0895722222222222 0.986213888888889 1.20054847705609 0.339378985740308 0.999214098786458 -4.60926127894253
"THOP1" -0.131341666666667 1.0849625 -1.14417093870005 0.421918598195234 0.999214098786458 -4.60998147302806
"WASF2" 0.131309523809524 1.04665476190476 1.14389092913444 0.422002205146482 0.999214098786458 -4.61007562222246
"CO4A" 0.098123611111111 1.17004907407407 1.19848553179474 0.340042639988251 0.999214098786458 -4.61024875864279
"MILK1" 0.0701744708994714 1.01472852733686 1.35595836516175 0.215619720291776 0.999214098786458 -4.61111349915236
"CBX8" 0.130658333333333 0.818341666666667 1.1382181427497 0.423701112025871 0.999214098786458 -4.61198637908011
"NEMO" -0.200349404761905 1.16576207482993 -1.27156457527473 0.256575379465435 0.999214098786458 -4.6119997369639
"SIR2" -0.0794007936507938 0.981906349206349 -1.19463897060676 0.311212000688895 0.999214098786458 -4.61244099165981
"S22A4" -0.134375529100528 1.11706959325397 -1.30714193796466 0.236921757788927 0.999214098786458 -4.61266658181629
"MTMR9" -0.0734921957671955 1.12839519400353 -1.35403456348178 0.216204361846849 0.999214098786458 -4.61278848094673
"AHNK" 0.0993095238095236 1.01591071428571 1.1424135434813 0.358645156640916 0.999214098786458 -4.61279410502859
"EIF3H" 0.098309523809524 1.01610238095238 1.14110509917927 0.359092456015634 0.999214098786458 -4.61332919211919
"IAH1" 0.238599206349206 1.06290634920635 1.19278161087154 0.311847416954453 0.999214098786458 -4.613417567155
"IDH3A" -0.318016071428571 1.1492469047619 -1.27106523331039 0.286155577615773 0.999214098786458 -4.61383973428211
"RAC1" -0.129777777777778 0.975111111111111 -1.13054726341531 0.426013920572609 0.999214098786458 -4.6145803009049
"MPP10" 0.110599206349206 1.03012634920635 1.18840710295897 0.313349039314004 0.999214098786458 -4.61571711185796
"SPC25" -0.129341666666666 1.06934166666667 -1.1267481212844 0.427166020137075 0.999214098786458 -4.6158692832984
"PCDGK" 0.129309523809524 1.07743650793651 1.12646811171879 0.427251108462474 0.999214098786458 -4.61596439776089
"FRS2" 0.0541744708994709 1.06606186067019 1.34859498327204 0.217864949014244 0.999214098786458 -4.61751832176176
"HERC1" -0.129900793650794 1.04570634920635 -1.18448122358543 0.314702739918709 0.999214098786458 -4.61778018176661
"SHRM3" -0.0950249999999999 1.05050625 -1.18109604988699 0.345694766308629 0.999214098786458 -4.61858532460404
"FUND1" 0.128309523809524 0.902436507936508 1.11775670301097 0.429910332902188 0.999214098786458 -4.61893116669393
"PCLI1" -0.0825674603174604 0.987706349206349 -1.26307699305761 0.288676815011864 0.999214098786458 -4.6189440593816
"ZN436" -0.100007142857143 1.01945523809524 -1.18213042786452 0.315516087831427 0.999214098786458 -4.61901523110915
"NSA2" -0.300525 0.785871666666667 -1.18113635395294 0.315860648710635 0.999214098786458 -4.6195374215783
"ABC3A" 0.127658333333333 0.9934625 1.11208391662623 0.431654590247876 0.999214098786458 -4.62087102534216
"NEK1" 0.165309523809524 0.925910714285714 1.11862942756401 0.366871995054236 0.999214098786458 -4.62253570478193
"B2L13" -0.135376388888889 1.04281180555556 -1.17258416493361 0.34849942843071 0.999214098786458 -4.62267371208603
"TISD" 0.056124470899471 0.974111259920635 1.29399475203231 0.241153979927218 0.999214098786458 -4.62291290752934
"BAD" 0.126658333333333 0.9399625 1.10337250791841 0.434352648110342 0.999214098786458 -4.62386202783517
"PSMF1" 0.123141666666667 0.9438375 1.17339812104808 0.301652367865121 0.999214098786458 -4.6243081551314
"MYO1B" -0.126411111111111 1.02642777777778 -1.10121885409897 0.435023327497515 0.999214098786458 -4.62460370664395
"RER1" 0.161141666666667 1.01467291666667 1.16710243117039 0.350319007919681 0.999214098786458 -4.62530918060066
"DPYL2" -0.0978763888888892 0.911370138888889 -1.16658462553586 0.350491428632111 0.999214098786458 -4.62555822536978
"DEK" -0.0715674603174603 1.03409024943311 -1.25104636057964 0.263407383269845 0.999214098786458 -4.62638253767739
"PAR10" -0.139393055555556 0.940182777777778 -1.25118355643718 0.292472221515339 0.999214098786458 -4.62653946646053
"SSH2" 0.0774839285714289 0.976238265306122 1.25071605124669 0.263518692477729 0.999214098786458 -4.62661338848835
"SIN3A" -0.125690476190476 0.995103174603175 -1.09494110877619 0.436986633908053 0.999214098786458 -4.62677066791599
"ITA2" 0.125658333333333 0.9714625 1.09466109921058 0.437074493902318 0.999214098786458 -4.62686749553026
"LRC40" 0.111432539682539 0.967588624338624 1.24953716256178 0.275317720151251 0.999214098786458 -4.62756119382629
"SAHH" 0.125309523809524 0.990103174603175 1.09162247688749 0.438029532960614 0.999214098786458 -4.62791920307148
"SPT5H" 0.125291666666667 1.03964583333333 1.09146691601771 0.438078504447531 0.999214098786458 -4.62797309142091
"MEPCE" 0.0675078042328043 0.946932093253968 1.33670116984629 0.227645493488446 0.999214098786458 -4.62866549938521
"GET3" 0.0634839285714288 0.981646904761905 1.24780411296588 0.293559804290681 0.999214098786458 -4.62869660789903
"GNL3" 0.692507804232805 1.22217297178131 1.3348176072422 0.222120761259474 0.999214098786458 -4.6294566109041
"HDAC7" -0.12432380952381 1.02398095238095 -1.0830355168755 0.440744269690927 0.999214098786458 -4.6309006016877
"UN45A" 0.112174470899471 0.943069593253968 1.33393792156911 0.228498768660769 0.999214098786458 -4.63100504218712
"IRS1" -0.196358862433862 1.06036418650794 -1.18273982424778 0.315305045066664 0.999214098786458 -4.63117547250477
"FLNB" 0.124222222222222 1.05185185185185 1.08215054837185 0.441025386014501 0.999214098786458 -4.63120864266531
"MBOA7" 0.134765873015873 1.00997301587302 1.15832054197915 0.323871371698423 0.999214098786458 -4.6315097295389
"MTDC" 0.0857658730158728 0.927173015873016 1.15677227448894 0.324422130333898 0.999214098786458 -4.63232117822379
"THIC" 0.096923611111111 0.969102314814815 1.24233892727918 0.277712621462774 0.999214098786458 -4.63240894550489
"CO6A1" -0.123690476190476 0.972103174603175 -1.07751829136054 0.442500948256009 0.999214098786458 -4.63282340380477
"S35G2" 0.123658333333333 1.04934166666667 1.07723828179494 0.442590363436493 0.999214098786458 -4.63292113908927
"CMTA2" -0.123341666666667 0.9269625 -1.07447966903746 0.443472617109377 0.999214098786458 -4.63388478098345
"COG1" 0.123309523809524 0.862436507936508 1.07419965947185 0.443562306202907 0.999214098786458 -4.63398267211131
"SNUT2" -0.102234126984127 1.05321626984127 -1.14820819836889 0.356671560943636 0.999214098786458 -4.63440682148675
"ERF1" -0.0830421957671958 1.00086125992063 -1.27912687857703 0.246020168761816 0.999214098786458 -4.63444574286743
"P52K" 0.314507804232804 0.920506305114638 1.32900774498079 0.223936995636419 0.999214098786458 -4.63447286630383
"CMTR1" -0.198843055555556 0.900321031746032 -1.27939997735085 0.254008861404994 0.999214098786458 -4.63454463155272
"PTSS1" -0.068825529100529 1.03156959325397 -1.32744220328793 0.230515829088977 0.999214098786458 -4.63649655401982
"PSDE" 0.0783005952380951 0.993540238095238 1.14879333728528 0.327274975214377 0.999214098786458 -4.63650073382321
"FACR1" 0.0579578042328047 1.02174279100529 1.27668477683861 0.266459150161757 0.999214098786458 -4.63684675935855
"PIAS1" 0.122309523809524 1.00515476190476 1.06548825076402 0.446365295563492 0.999214098786458 -4.6370352953549
"CYGB" 0.122309523809524 1.00113650793651 1.06548825076402 0.446365295563492 0.999214098786458 -4.6370352953549
"GPBP1" 1.93912361111111 1.84331611111111 1.14601339087413 0.328274670549 0.999214098786458 -4.63795602949372
"VAMP7" -0.109243055555556 0.926211805555555 -1.14002252695002 0.359463002376528 0.999214098786458 -4.63835428505881
"KLC1" -0.121690476190476 0.928880952380952 -1.0600954739449 0.448112831088869 0.999214098786458 -4.6389318744172
"RHOA" 0.121658333333334 0.9334625 1.05981546437929 0.44820382763085 0.999214098786458 -4.63903049271794
"QCR6L" 0.121658333333333 0.959008333333333 1.05981546437929 0.44820382763085 0.999214098786458 -4.63903049271794
"SIR6" -0.499525 0.687064583333333 -1.13700373748163 0.360498499824419 0.999214098786458 -4.63981090060153
"PWP2A" 0.135300595238095 1.00965029761905 1.13692217568647 0.360526522259288 0.999214098786458 -4.63985026148121
"ACTC" 0.121309523809524 0.962436507936508 1.0567768420562 0.449192958135288 0.999214098786458 -4.64010158125045
"TOP1" 0.121222222222222 0.925518518518519 1.05601632224838 0.449440995311943 0.999214098786458 -4.64036991449542
"SERC" -0.0830507936507935 0.980299682539682 -1.22922091323195 0.299613270690567 0.999214098786458 -4.64054889837682
"AP3B1" 0.156800595238095 1.11565029761905 1.13545852881706 0.361029797678242 0.999214098786458 -4.64055665484335
"ANXA7" 0.0471744708994712 0.938432093253968 1.32204223181631 0.232204665885364 0.999214098786458 -4.64105289261463
"ACSL4" 0.100388888888889 1.08924444444444 1.13879123203307 0.330885734401075 0.999214098786458 -4.64173450219384
"DPOD3" -0.0698930555555555 1.0370412037037 -1.22827600182813 0.282447809958874 0.999214098786458 -4.64185875161798
"IF4G2" -0.0854921957671957 0.975172971781305 -1.3200895489044 0.226750017660924 0.999214098786458 -4.64215167735852
"PP4R1" -0.138234126984127 0.933382936507936 -1.13193226669256 0.362245465370134 0.999214098786458 -4.6422589195509
"MTEF1" 0.0910902777777778 1.10437847222222 1.13087148653989 0.362612041607413 0.999214098786458 -4.64277110777119
"C2CD5" 0.122106944444445 1.13870347222222 1.22484230459371 0.301057701922505 0.999214098786458 -4.6433389320507
"STR3N" -0.119777777777778 0.956518518518518 -1.04343317633708 0.45357252437843 0.999214098786458 -4.64482436421937
"ILF3" 0.119555555555556 0.908740740740741 1.04149730773534 0.454212793278261 0.999214098786458 -4.64551210996178
"HIBCH" 0.0839325396825396 0.992421957671958 1.22068523688558 0.285034932577125 0.999214098786458 -4.6469474370469
"FUBP3" 0.0840902777777777 1.09212847222222 1.12169417956808 0.365800434580699 0.999214098786458 -4.64720425992308
"DBF4A" -0.199376388888889 0.893311805555556 -1.12096387169243 0.366055469773393 0.999214098786458 -4.64755718405186
"B4GT1" -0.124050793650794 1.0204164021164 -1.21976813258433 0.28534899404432 0.999214098786458 -4.64756165451093
"EMSY" -0.182690476190476 0.950548571428571 -1.06302550336475 0.359511397249774 0.999214098786458 -4.64912491006913
"RASA1" -0.0481588624338622 1.00661741622575 -1.31192989781851 0.229350541002797 0.999214098786458 -4.64915459487043
"PSB9" 0.100800595238095 1.01740029761905 1.11590675420713 0.367826818107403 0.999214098786458 -4.65000160060195
"RENBP" 0.176167261904762 0.946666904761905 1.12224403754339 0.336944303695752 0.999214098786458 -4.65037803934061
"TNR12" -0.117690476190476 1.02143650793651 -1.0252498391136 0.459635809266238 0.999214098786458 -4.6513094404212
"S27A4" 0.117658333333333 0.7594625 1.02496982954799 0.459730046854762 0.999214098786458 -4.65140974111015
"ARL8A" -0.117341666666667 0.681008333333333 -1.02221121679052 0.460659877395543 0.999214098786458 -4.65239858365533
"CAZA1" 0.142658333333334 1.05433958333333 1.04289029595108 0.394459597414653 0.999214098786458 -4.65371127113966
"PDE1B" -0.116708333333333 0.861645833333333 -1.01669399127556 0.462527270204245 0.999214098786458 -4.65438002962329
"S10AG" -0.116690476190476 0.873436507936508 -1.01653843040578 0.462580072065532 0.999214098786458 -4.6544359696671
"CX7A2" -0.116444444444444 1.36207407407407 -1.014395147311 0.463308402755925 0.999214098786458 -4.65520709979508
"CP1B1" -0.115690476190476 0.967436507936508 -1.00782702169796 0.465550145593302 0.999214098786458 -4.65757485935594
"WDR48" -0.115690476190476 1.01115476190476 -1.00782702169796 0.465550145593302 0.999214098786458 -4.65757485935594
"TFIP8" -0.215393055555555 1.0900412037037 -1.20394833543796 0.290817303565661 0.999214098786458 -4.65813608575826
"MK67I" -0.127900793650794 1.12830634920635 -1.10702006603753 0.34261288893587 0.999214098786458 -4.65831183768256
"WDR74" -0.115411111111111 1.25692777777778 -1.00539335831291 0.466384520174635 0.999214098786458 -4.65845392860603
"CNBP" 0.0934749999999999 1.06775625 1.09806449339025 0.374151146480243 0.999214098786458 -4.65863256968519
"UBE2S" -0.105358333333333 1.04967291666667 -1.09578735806226 0.37496673043004 0.999214098786458 -4.65973474795569
"COR1C" 0.0921744708994712 1.04417297178131 1.2989361270635 0.233544910523373 0.999214098786458 -4.66026069195541
"RBM42" -0.117550793650794 0.979916402116402 -1.19999863137755 0.292197632975512 0.999214098786458 -4.6607699342064
"AAKB1" 0.114658333333334 1.1869625 0.998835603424525 0.468642966842427 0.999214098786458 -4.66082732318882
"ISCU" 0.114658333333333 2.00434166666667 0.998835603424524 0.468642966842428 0.999214098786458 -4.66082732318882
"APBB2" -0.307141666666667 0.757785 -1.12910217561605 0.334420354460304 0.999214098786458 -4.66097064219206
"RIPK3" 0.210507804232804 1.20517297178131 1.29759396935659 0.233981900643322 0.999214098786458 -4.66140463347643
"CRTAP" -0.0764921957671961 0.993950749559083 -1.29736756466591 0.234055684577616 0.999214098786458 -4.66159754150303
"NCK5L" 0.405641666666667 1.23192291666667 1.09160506121948 0.376469675968317 0.999214098786458 -4.66175937777296
"PACN2" -0.114341666666667 1.0984625 -0.996076990667045 0.469597448977517 0.999214098786458 -4.66182773208311
"SPIR1" -0.283176388888889 1.15660674603175 -1.24265620554954 0.266247841319891 0.999214098786458 -4.66209855475235
"MIRO2" -0.129016071428571 1.0198469047619 -1.19382584078886 0.311490020568297 0.999214098786458 -4.66306790021816
"CDKA1" 0.229191666666667 0.895318333333333 1.12515328498089 0.335871394758013 0.999214098786458 -4.66315564432887
"KS6B1" -0.113690476190476 0.911769841269841 -0.99040420428231 0.471568526176381 0.999214098786458 -4.66388864734001
"VAS1" -0.113690476190476 0.797154761904762 -0.990404204282308 0.471568526176382 0.999214098786458 -4.66388864734001
"BPNT1" 0.113658333333333 0.666341666666667 0.990124194716701 0.471666108421981 0.999214098786458 -4.66399050172955
"THIL" 0.113309523809524 0.988103174603175 0.987085572393613 0.472726812973548 0.999214098786458 -4.66509657400962
"PI42B" -0.104158862433862 1.05706186067019 -1.29295300460885 0.23549836921746 0.999214098786458 -4.66535548447891
"CHRC1" 0.216975 1.08287166666667 1.0917157321662 0.348403614481325 0.999214098786458 -4.6662674236792
"MET" -0.0916904761904762 0.981410714285714 -1.011583617059 0.406500594291674 0.999214098786458 -4.66662851594232
"TRI39" -0.284699404761905 0.841005753968254 -1.09529034025469 0.331047581621152 0.999214098786458 -4.66703298321206
"CNPY2" 0.170867261904762 0.92429181547619 1.23459458384306 0.261112725761839 0.999214098786458 -4.6686250780593
"TMED5" 6.32464166666667 6.40798125 1.07724494843809 0.3816796919327 0.999214098786458 -4.66871360972114
"KCMA1" 0.146423611111111 1.09210277777778 1.18459347199257 0.314663955027049 0.999214098786458 -4.66892701572437
"MMP2" 0.112141666666667 1.08253055555556 1.07672815719932 0.381868628113461 0.999214098786458 -4.66896393806925
"RCN3" -0.199558862433862 0.927831916099773 -1.23199363537311 0.269897156978636 0.999214098786458 -4.67003637812404
"RM09" -0.111708333333333 1.01014583333333 -0.973136947736442 0.477637393855429 0.999214098786458 -4.67019156881768
"SRS10" 0.111309523809524 0.923654761904762 0.969662754977969 0.478871132242809 0.999214098786458 -4.6714649911351
"METL9" 0.348274470899471 1.15136468253968 1.10632495736389 0.342873887170514 0.999214098786458 -4.67355426863844
"TWF1" -0.187349404761904 1.17576207482993 -1.18234568546218 0.287481375473751 0.999214098786458 -4.6738876702099
"ISLR" 0.160800595238095 1.04615029761905 1.0662080697556 0.385736572270464 0.999214098786458 -4.67406036470628
"PSPC1" -0.110341666666667 0.740675 -0.961231355835753 0.481883050669704 0.999214098786458 -4.67456252089662
"ODPB" -0.116777777777778 1.00163888888889 -0.992211171504932 0.414143675382608 0.999214098786458 -4.67461916499938
"LIN9" 0.110309523809524 0.993436507936508 0.960951346270145 0.481983511511475 0.999214098786458 -4.67466556110936
"SYVN1" 0.110309523809524 0.990769841269841 0.960951346270143 0.481983511511476 0.999214098786458 -4.67466556110937
"IFT25" 0.201606944444444 1.00246388888889 1.18119706227928 0.287899884119535 0.999214098786458 -4.67467268575604
"COX41" -0.241516071428571 1.0686469047619 -1.17426222889879 0.318253481089648 0.999214098786458 -4.67547514398644
"H32" 0.935090277777777 1.47787847222222 1.06321296689914 0.386845433368766 0.999214098786458 -4.67551148667514
"PI3R4" -0.266393055555555 1.05798277777778 -1.17368814346866 0.318454120710566 0.999214098786458 -4.67583873726358
"AP5Z1" 0.0883005952380953 1.05640029761905 1.06250371366574 0.387108514310501 0.999214098786458 -4.67585512467427
"EDC4" 0.109658333333333 1.05334166666667 0.955278559885406 0.484024806159031 0.999214098786458 -4.67675539557192
"DHYS" 0.214174470899471 0.991728527336861 1.27852989771299 0.240265226025202 0.999214098786458 -4.67758668221183
"TRABD" -0.0690160714285716 0.986666836734694 -1.17678777011419 0.289511407816049 0.999214098786458 -4.67768317717135
"RL37" -0.260523809523809 1.10474404761905 -1.05869936211712 0.38852290939295 0.999214098786458 -4.67769838513348
"KDM3B" -0.109341666666666 0.9569625 -0.952519947127927 0.485021629787448 0.999214098786458 -4.67777323684713
"AZI2" 0.109309523809524 1.04576984126984 0.952239937562319 0.485122963847699 0.999214098786458 -4.67787660865788
"XRCC1" 0.0996069444444443 1.10570787037037 1.17389271019819 0.301474038819202 0.999214098786458 -4.67811208115163
"STAT6" 0.399300595238095 1.11914023809524 1.06825183390099 0.357463262592981 0.999214098786458 -4.6784204672461
"DC1I2" 0.197623611111111 0.890382407407407 1.05531659069456 0.389785191653811 0.999214098786458 -4.67933740152245
"RP9" 0.115800595238095 1.05290029761905 1.05369979318171 0.390390040588507 0.999214098786458 -4.68012076861824
"VINC" 0.109658333333333 0.922589583333333 0.977351505695315 0.420107226524962 0.999214098786458 -4.68074379256971
"FMR1" -0.0748755291005287 1.03781959325397 -1.21859222627193 0.266728879845161 0.999214098786458 -4.68076715834664
"QCR8" 1.74930059523809 1.62814023809524 1.06352404951349 0.359315545876489 0.999214098786458 -4.68086214812074
"FCF1" 0.215800595238095 1.09894023809524 1.06334902926688 0.359384290232904 0.999214098786458 -4.68095248995797
"KISHA" -0.080343055555556 1.03960674603175 -1.21652837344226 0.275269491861251 0.999214098786458 -4.68150074666261
"SPCS2" -0.105699404761905 0.993650297619048 -1.05024292210957 0.391686615609314 0.999214098786458 -4.68179566466313
"PLXB2" 0.107658333333333 1.57400833333333 0.93785574246976 0.490366569281872 0.999214098786458 -4.68320068986108
"TTC4" 0.107658333333333 1.17834166666667 0.93785574246976 0.490366569281872 0.999214098786458 -4.68320068986108
"ARRB1" 0.0933095238095236 1.17591071428571 0.971314115066861 0.422555407729934 0.999214098786458 -4.6832305230534
"APC" -0.0928921957671952 0.943990426587302 -1.21518103327276 0.267939428751499 0.999214098786458 -4.68334549517881
"PRS6B" -0.091234126984127 1.17790793650794 -1.0455146567622 0.393467461084686 0.999214098786458 -4.68408648372598
"DAB2" 0.0896569444444442 1.07803090277778 1.2140287721627 0.268349403777616 0.999214098786458 -4.68421562555351
"EIF3D" -0.0785674603174603 0.996421957671958 -1.16454693221838 0.304860121363869 0.999214098786458 -4.68429104311978
"GSHR" 0.107309523809524 1.05865476190476 0.934817120146676 0.491483858686004 0.999214098786458 -4.68432877588519
"CC107" 0.107309523809524 1.03876984126984 0.934817120146676 0.491483858686004 0.999214098786458 -4.68432877588519
"PRDX6" 0.107309523809524 1.00543650793651 0.934817120146674 0.491483858686005 0.999214098786458 -4.68432877588519
"K2C5" -0.402384126984127 1.20352751322751 -1.16398165958071 0.305066037023687 0.999214098786458 -4.68466425448833
"APBA1" 0.054700595238095 1.00204181547619 1.21151690230385 0.269244996434828 0.999214098786458 -4.68611105561959
"KAZRN" 0.0851744708994713 1.06468209325397 1.26788868637349 0.249755308927388 0.999214098786458 -4.68628299143323
"ERD22" 0.109590277777778 1.11072277777778 1.05192432804074 0.363898594330921 0.999214098786458 -4.68684204546377
"ALG5" 0.106309523809524 0.999103174603175 0.926105711438852 0.494705682458444 0.999214098786458 -4.68756918524163
"PPP5" 0.154423611111111 1.08065611111111 1.15443408137114 0.325255620685209 0.999214098786458 -4.68801532278878
"RB11B" -0.371025 0.98275625 -1.03691099273092 0.396729964221717 0.999214098786458 -4.68825446052277
"ULK1" -0.0677341269841272 0.976373015873016 -1.04688265782071 0.365907650840801 0.999214098786458 -4.68943614786441
"TSR1" -0.105341666666667 0.7239625 -0.917674312296634 0.497850453354087 0.999214098786458 -4.6907140670747
"CSK21" -0.06206746031746 1.06225529100529 -1.1542140214384 0.308644257822079 0.999214098786458 -4.69110361380141
"PSD12" 0.115992857142857 0.842485714285714 1.03004072649739 0.399355678733575 0.999214098786458 -4.69158205502104
"STK4" -0.234343055555556 1.05632103174603 -1.20208842272366 0.280371152906727 0.999214098786458 -4.6921510958289
"SMRC2" 0.0901672619047621 0.980466904761905 1.04077601051338 0.368355018459349 0.999214098786458 -4.69257400618856
"RAB34" 0.104658333333334 1.056675 0.911721516346291 0.50008654179332 0.999214098786458 -4.69293935853637
"RNZ2" -0.104375 0.745479166666667 -0.909253283879072 0.501017550827333 0.999214098786458 -4.69386319980222
"DYR1A" 0.0921236111111108 1.15311611111111 1.03812804004653 0.369421003024758 0.999214098786458 -4.69393317966452
"DPOA2" 0.120555555555556 1.04105555555556 0.945105859814699 0.433353414903688 0.999214098786458 -4.69400999184348
"KIF1C" 0.104309523809524 1.00115476190476 0.908682894023203 0.501233021767515 0.999214098786458 -4.69407678764062
"CLN6" -0.239111111111111 1.06180555555556 -1.02215277588151 0.402392917062565 0.999214098786458 -4.69540155036303
"PPR3D" 0.0935078042328041 1.04450630511464 1.25727056102849 0.24744185476234 0.999214098786458 -4.69548225393942
"UTP15" -0.103375 1.07397916666667 -0.900541875171249 0.504321583416503 0.999214098786458 -4.69712907901778
"PAPS1" -0.149358333333333 0.996005 -1.03092536041534 0.372335154868486 0.999214098786458 -4.69762561923432
"TOIP1" 0.0949411375661378 1.01356468253968 1.06001896239105 0.36069463912971 0.999214098786458 -4.69896953138572
"RU1C" -0.380141666666667 1.05233833333333 -1.05978697622726 0.360786091124685 0.999214098786458 -4.69909621350003
"SYCM" 0.102658333333334 1.40800833333333 0.894298698930644 0.506706917015772 0.999214098786458 -4.69947450222135
"UBP47" 0.102658333333333 1.04000833333333 0.894298698930642 0.506706917015772 0.999214098786458 -4.69947450222135
"SMCA5" 1.37449027777778 2.81760674603175 1.191826788304 0.284047239321026 0.999214098786458 -4.69968698265802
"ERCC6" -0.0804444444444443 0.985555555555556 -0.930749336593 0.439386868556369 0.999214098786458 -4.69990125686669
"P4K2B" 0.0757569444444444 0.98150462962963 1.01194318711109 0.40636012956331 0.999214098786458 -4.70034310692033
"CO6A3" -0.0828583333333331 0.931530555555556 -1.01173509647253 0.406441413226872 0.999214098786458 -4.70044379579776
"KAPCB" -0.0664007936507938 1.07710634920635 -1.02536485680572 0.374599530788645 0.999214098786458 -4.70047146517468
"NACAD" -0.164208862433862 1.03306524943311 -1.18990999858276 0.284738591903323 0.999214098786458 -4.70109155077982
"EF1G" 0.391174470899471 1.18050630511464 1.24948064736748 0.250116843730422 0.999214098786458 -4.70199905860425
"SPTN1" -0.095411111111111 0.942572222222222 -0.925230934192467 0.44172850837064 0.999214098786458 -4.70216263627178
"PABP4" 0.0824839285714287 1.03695255102041 1.14049148294826 0.303079160170327 0.999214098786458 -4.70227806393701
"NCDN" -0.0526674603174608 0.942033134920635 -1.18957182758295 0.277178907310338 0.999214098786458 -4.70258709077461
"SMAP" -0.101690476190476 0.944154761904762 -0.885867299788427 0.509951553265711 0.999214098786458 -4.70264814708246
"THIO" 0.106300595238095 0.960986904761905 1.01981899889536 0.376870685671518 0.999214098786458 -4.70330558216552
"K1109" -0.0708255291005291 1.02661741622575 -1.2477858388917 0.250702066606888 0.999214098786458 -4.70341395857895
"PKN1" 3.75375694444444 6.69298944444444 1.01923693760822 0.377109792390672 0.999214098786458 -4.70360278501632
"NIPS1" -0.0900249999999998 1.09775625 -1.00497403861182 0.409091652773261 0.999214098786458 -4.70371454062571
"UBCP1" 0.101309523809524 1.10543650793651 0.882548667899731 0.511236012828911 0.999214098786458 -4.70389916956221
"G6PD" -0.0705597222222222 0.929296111111111 -1.12916658708096 0.334396736468241 0.999214098786458 -4.70393676012667
"RBP17" 0.174174470899471 0.990061860670194 1.24637412326535 0.25119042272293 0.999214098786458 -4.7045917179004
"EMIL1" -0.0458255291005292 0.967950749559083 -1.24598896282947 0.251323801580745 0.999214098786458 -4.70491292084734
"MARH7" 0.301123611111111 1.09781180555556 1.0010893670972 0.410622533076837 0.999214098786458 -4.7055931056611
"GRN" -0.100690476190476 0.937103174603175 -0.877155891080604 0.513332159855305 0.999214098786458 -4.70593423657166
"CLN5" 0.0764492063492065 0.945099682539682 1.12590201458807 0.335595803305499 0.999214098786458 -4.70598850970215
"CBPD" 0.100658333333333 0.9329625 0.876875881514996 0.513441299818134 0.999214098786458 -4.70603997478303
"TFAM" 0.0997658730158727 0.919973015873016 1.01379285540252 0.379352997294813 0.999214098786458 -4.70638021643083
"SERPH" -0.507516071428571 1.1604469047619 -1.12502070595174 0.335920217068511 0.999214098786458 -4.70654218263106
"TMED9" 0.141800595238095 1.07965029761905 0.998931411919955 0.411475519576324 0.999214098786458 -4.70663642058248
"FA5" -0.100341666666667 1.0144625 -0.874117268757517 0.514518125015518 0.999214098786458 -4.70708206003226
"UB2G2" -0.100341666666667 0.527675 -0.874117268757517 0.514518125015518 0.999214098786458 -4.70708206003226
"R3HD1" -0.100341666666667 0.999008333333333 -0.874117268757517 0.514518125015518 0.999214098786458 -4.70708206003226
"RBM4" -0.100341666666667 1.15734166666667 -0.874117268757517 0.514518125015518 0.999214098786458 -4.70708206003226
